,biology_accuracy,biology_ece_verbal_numerical_confidence,biology_ece_verbal_linguistic_confidence,biology_ece_logit_perplexity_confidence,biology_auroc_verbal_numerical_confidence,biology_auroc_verbal_linguistic_confidence,biology_auroc_logit_perplexity_confidence,biology_sample_size,business_accuracy,business_ece_verbal_numerical_confidence,business_ece_verbal_linguistic_confidence,business_ece_logit_perplexity_confidence,business_auroc_verbal_numerical_confidence,business_auroc_verbal_linguistic_confidence,business_auroc_logit_perplexity_confidence,business_sample_size,chemistry_accuracy,chemistry_ece_verbal_numerical_confidence,chemistry_ece_verbal_linguistic_confidence,chemistry_ece_logit_perplexity_confidence,chemistry_auroc_verbal_numerical_confidence,chemistry_auroc_verbal_linguistic_confidence,chemistry_auroc_logit_perplexity_confidence,chemistry_sample_size,computer science_accuracy,computer science_ece_verbal_numerical_confidence,computer science_ece_verbal_linguistic_confidence,computer science_ece_logit_perplexity_confidence,computer science_auroc_verbal_numerical_confidence,computer science_auroc_verbal_linguistic_confidence,computer science_auroc_logit_perplexity_confidence,computer science_sample_size,economics_accuracy,economics_ece_verbal_numerical_confidence,economics_ece_verbal_linguistic_confidence,economics_ece_logit_perplexity_confidence,economics_auroc_verbal_numerical_confidence,economics_auroc_verbal_linguistic_confidence,economics_auroc_logit_perplexity_confidence,economics_sample_size,engineering_accuracy,engineering_ece_verbal_numerical_confidence,engineering_ece_verbal_linguistic_confidence,engineering_ece_logit_perplexity_confidence,engineering_auroc_verbal_numerical_confidence,engineering_auroc_verbal_linguistic_confidence,engineering_auroc_logit_perplexity_confidence,engineering_sample_size,health_accuracy,health_ece_verbal_numerical_confidence,health_ece_verbal_linguistic_confidence,health_ece_logit_perplexity_confidence,health_auroc_verbal_numerical_confidence,health_auroc_verbal_linguistic_confidence,health_auroc_logit_perplexity_confidence,health_sample_size,history_accuracy,history_ece_verbal_numerical_confidence,history_ece_verbal_linguistic_confidence,history_ece_logit_perplexity_confidence,history_auroc_verbal_numerical_confidence,history_auroc_verbal_linguistic_confidence,history_auroc_logit_perplexity_confidence,history_sample_size,law_accuracy,law_ece_verbal_numerical_confidence,law_ece_verbal_linguistic_confidence,law_ece_logit_perplexity_confidence,law_auroc_verbal_numerical_confidence,law_auroc_verbal_linguistic_confidence,law_auroc_logit_perplexity_confidence,law_sample_size,math_accuracy,math_ece_verbal_numerical_confidence,math_ece_verbal_linguistic_confidence,math_ece_logit_perplexity_confidence,math_auroc_verbal_numerical_confidence,math_auroc_verbal_linguistic_confidence,math_auroc_logit_perplexity_confidence,math_sample_size,other_accuracy,other_ece_verbal_numerical_confidence,other_ece_verbal_linguistic_confidence,other_ece_logit_perplexity_confidence,other_auroc_verbal_numerical_confidence,other_auroc_verbal_linguistic_confidence,other_auroc_logit_perplexity_confidence,other_sample_size,philosophy_accuracy,philosophy_ece_verbal_numerical_confidence,philosophy_ece_verbal_linguistic_confidence,philosophy_ece_logit_perplexity_confidence,philosophy_auroc_verbal_numerical_confidence,philosophy_auroc_verbal_linguistic_confidence,philosophy_auroc_logit_perplexity_confidence,philosophy_sample_size,physics_accuracy,physics_ece_verbal_numerical_confidence,physics_ece_verbal_linguistic_confidence,physics_ece_logit_perplexity_confidence,physics_auroc_verbal_numerical_confidence,physics_auroc_verbal_linguistic_confidence,physics_auroc_logit_perplexity_confidence,physics_sample_size,psychology_accuracy,psychology_ece_verbal_numerical_confidence,psychology_ece_verbal_linguistic_confidence,psychology_ece_logit_perplexity_confidence,psychology_auroc_verbal_numerical_confidence,psychology_auroc_verbal_linguistic_confidence,psychology_auroc_logit_perplexity_confidence,psychology_sample_size
Qwen3-1.7b-fp8,0.6039325842696629,0.3103933334350586,0.16863295435905457,0.3280266523361206,0.5676191654296554,0.817499587662873,0.5044944746825004,712.0,0.4343832020997375,0.4466797411441803,0.30246061086654663,0.5196616053581238,0.6378687938539616,0.8173677459151414,0.6849244012028515,762.0,0.3684692942254812,0.5121906399726868,0.38458141684532166,0.5799652338027954,0.5918322032796829,0.7496895060257495,0.6474846377690647,1091.0,0.42610837438423643,0.4503694176673889,0.31945812702178955,0.5174241065979004,0.5654444416879605,0.7592845270287033,0.5749832543600685,406.0,0.48214285714285715,0.4060119092464447,0.2519940137863159,0.4555875062942505,0.5660167447140627,0.7652958705832269,0.5210273875407976,840.0,0.3548387096774194,0.48622918128967285,0.365850031375885,0.5826801061630249,0.5851016106366879,0.7353286131229056,0.6069235758296401,899.0,0.3794808405438813,0.4920271933078766,0.3441903591156006,0.5411699414253235,0.5604649804690034,0.7393293276405778,0.5334752196426022,809.0,0.3129973474801061,0.5145888328552246,0.37763047218322754,0.5927426815032959,0.5420293174530463,0.6477488384268046,0.56233230809502,377.0,0.2045662100456621,0.6150228381156921,0.4886268675327301,0.7001519203186035,0.510407269968837,0.6460887526652452,0.5050332130556011,1095.0,0.47687642153146326,0.41169828176498413,0.3033314347267151,0.48285412788391113,0.648300730397917,0.8140457593143016,0.7320015667841755,1319.0,0.3148148148148148,0.5206318497657776,0.38170841336250305,0.6121464371681213,0.5651965827011625,0.7504524675296098,0.561576842464284,918.0,0.30284552845528456,0.5579268336296082,0.4277777671813965,0.6154098510742188,0.6020016827440469,0.7417966227718316,0.5588862582425109,492.0,0.3832807570977918,0.48990538716316223,0.35146552324295044,0.5635018944740295,0.6077839348299705,0.7809523433635397,0.6469141064906908,1268.0,0.49559748427672956,0.370817631483078,0.276498943567276,0.4277316927909851,0.6147543577604213,0.7493544058635138,0.579243515576541,795.0
Qwen3-1.7b-think,0.8400954653937948,0.12085920572280884,0.0983293354511261,0.07436996698379517,0.6555927747625508,0.7126865671641791,0.6899168928086838,419.0,0.8266666666666667,0.14773333072662354,0.12119995057582855,0.1139216423034668,0.7029776674937964,0.7656079404466501,0.8069478908188585,375.0,0.9213836477987422,0.05487419664859772,0.04544017091393471,0.019478902220726013,0.5929692832764506,0.6911945392491466,0.7609556313993174,318.0,0.7942857142857143,0.16171422600746155,0.12999996542930603,0.13295060396194458,0.5889288569144684,0.744404476418865,0.7344124700239808,175.0,0.7651991614255765,0.19371062517166138,0.16289308667182922,0.15163792669773102,0.5845401174168298,0.6172455968688845,0.6152886497064579,477.0,0.8015267175572519,0.18312975764274597,0.16251906752586365,0.13317084312438965,0.6604395604395604,0.7725274725274724,0.8490842490842491,131.0,0.5217391304347826,0.4000000059604645,0.36372992396354675,0.37983670830726624,0.5861244019138756,0.6708008058423571,0.6334676403928481,437.0,0.4,0.4986364245414734,0.46409088373184204,0.49669820070266724,0.49457644628099173,0.5528150826446281,0.5765323691460055,220.0,0.28187919463087246,0.6132550239562988,0.5420022010803223,0.6098371744155884,0.48375611927013795,0.5943480195816645,0.5612483311081442,298.0,0.9597014925373134,0.03664186969399452,0.027089467272162437,0.01654757559299469,0.5504579229307068,0.6430217153389782,0.8244916767467312,670.0,0.4831081081081081,0.4122973084449768,0.3803631067276001,0.42139932513237,0.6325471913707208,0.6734539969834088,0.6461789844142786,592.0,0.40476190476190477,0.49948981404304504,0.45476192235946655,0.4950711131095886,0.6553661464585835,0.7278031212484994,0.6873949579831934,294.0,0.8755364806866953,0.10075105726718903,0.0840485692024231,0.057348765432834625,0.5656059837728195,0.5883198106828939,0.7150101419878296,466.0,0.6365248226950354,0.2884751856327057,0.25434404611587524,0.26977452635765076,0.6543243426863238,0.6773218289285956,0.6538487668999252,564.0
Qwen3-14b,0.8256624825662483,0.10711291432380676,0.09686192870140076,0.10277648270130157,0.655304054054054,0.6904459459459458,0.6163243243243244,717.0,0.6837387964148528,0.22535213828086853,0.195411816239357,0.25858548283576965,0.7387829989840635,0.7986398580721468,0.7777904138046066,781.0,0.6112099644128114,0.2743327021598816,0.2515828609466553,0.3208823502063751,0.7145633687408192,0.716855029162045,0.7308897837911659,1124.0,0.6756756756756757,0.25049135088920593,0.22727271914482117,0.25665760040283203,0.6756473829201103,0.7091873278236915,0.661900826446281,407.0,0.7470308788598575,0.17268407344818115,0.16359855234622955,0.18571963906288147,0.6728542958866074,0.6959403479701739,0.617158168939445,842.0,0.5422314911366006,0.2836287319660187,0.25676050782203674,0.35958343744277954,0.6465743823374804,0.6577120203259155,0.6526283511477133,959.0,0.6629901960784313,0.24920333921909332,0.23819437623023987,0.2593544125556946,0.6360611661905562,0.6566190556209041,0.627988573349017,816.0,0.5368421052631579,0.33868420124053955,0.32300445437431335,0.36460942029953003,0.5851019385026738,0.6004205659536543,0.579879679144385,380.0,0.36032757051865333,0.5034576654434204,0.48106610774993896,0.5356528759002686,0.5779397818871503,0.5862716783769415,0.5685589896116212,1099.0,0.7488822652757079,0.1890089213848114,0.1647167205810547,0.19724509119987488,0.7588275241005655,0.7915157151925831,0.7958456973293768,1342.0,0.6078431372549019,0.29607832431793213,0.2744552493095398,0.31379473209381104,0.6642049980087614,0.6748232775786539,0.6456342094782955,918.0,0.5511022044088176,0.34659314155578613,0.3376252353191376,0.3633991479873657,0.6316314935064935,0.6446022727272728,0.6494480519480521,499.0,0.6062015503875969,0.29302316904067993,0.27064594626426697,0.3254266679286957,0.6942790039672152,0.7138230763034416,0.7245655194635197,1290.0,0.7151819322459222,0.2017565369606018,0.19658084213733673,0.20338846743106842,0.6631656233093748,0.6870121338588763,0.5944740706391529,797.0
Qwen3-14b-awq,0.8393854748603352,0.08980447053909302,0.08116847276687622,0.09874477982521057,0.6510381248643565,0.6749981914200969,0.5888012732402518,716.0,0.6590038314176245,0.24195392429828644,0.2044997215270996,0.29190248250961304,0.7203277879394943,0.7736151032140057,0.7446215486455883,783.0,0.5969750889679716,0.27669039368629456,0.25647974014282227,0.3423110544681549,0.6915446945845382,0.7074824896451213,0.7198409016886924,1124.0,0.6781326781326781,0.24213755130767822,0.22567573189735413,0.26275163888931274,0.6610521075340192,0.6901897333775859,0.6343345502821108,407.0,0.7402135231316725,0.17680899798870087,0.16219842433929443,0.20231027901172638,0.632818902938766,0.6347617375014635,0.6052277250907387,843.0,0.506198347107438,0.27820247411727905,0.22984325885772705,0.4041438698768616,0.6621466996840577,0.6737234224233626,0.646298351976774,968.0,0.6417177914110429,0.265582799911499,0.24882397055625916,0.2901473045349121,0.6192704104350559,0.650308415621153,0.6480460462557951,815.0,0.5184210526315789,0.3461841344833374,0.32451751828193665,0.3969917297363281,0.5984993481456824,0.6224931347258051,0.6168760922027128,380.0,0.34303912647861695,0.5098726153373718,0.49011608958244324,0.5654935836791992,0.5783228138753977,0.5933782522759502,0.5607213972387342,1099.0,0.7100371747211895,0.21241629123687744,0.17380355298519135,0.24245122075080872,0.748787756745872,0.7596872063364211,0.7952208350114109,1345.0,0.5865800865800865,0.309090793132782,0.29473748803138733,0.34581559896469116,0.6594805934970344,0.6682927300477194,0.6254612546125461,924.0,0.503006012024048,0.39138272404670715,0.36938872933387756,0.42342132329940796,0.6271607119907467,0.6464625369489784,0.6327110911193934,499.0,0.6061776061776062,0.2838532328605652,0.25790727138519287,0.3352358937263489,0.7053053578119145,0.7113812913700512,0.7373598101661046,1295.0,0.71267252195734,0.1994980275630951,0.19102875888347626,0.21594735980033875,0.6439433544498432,0.6596538840027062,0.589535026754413,797.0
Qwen3-14b-base,0.7991513437057991,0.14031115174293518,0.12303151935338974,0.054773613810539246,0.5974136856537455,0.6921600398853296,0.5163903776642155,707.0,0.5756410256410256,0.3621152639389038,0.28278839588165283,0.30520394444465637,0.6339364415047875,0.7824403340084378,0.7026019553354551,780.0,0.5658492279745686,0.36012715101242065,0.28832727670669556,0.3329100012779236,0.5818518841883987,0.7034527223516929,0.6190722445717509,1101.0,0.6093366093366094,0.33304667472839355,0.26953309774398804,0.25144362449645996,0.6178357679042402,0.7047321972002435,0.6044329478596064,407.0,0.7020506634499397,0.22702041268348694,0.20716315507888794,0.14965160191059113,0.606904851343267,0.6480619669713539,0.570578905630452,829.0,0.5260821309655938,0.3790232837200165,0.31182390451431274,0.3686283826828003,0.6158484767636044,0.6816297591873437,0.5764187393156059,901.0,0.6568265682656826,0.26586708426475525,0.23041197657585144,0.18158866465091705,0.6139771522156443,0.6703146604378936,0.5714698025317815,813.0,0.527027027027027,0.36459457874298096,0.32513511180877686,0.29673928022384644,0.5683956043956043,0.6054945054945056,0.5444102564102564,370.0,0.3459409594095941,0.557518482208252,0.5061192512512207,0.47346192598342896,0.5323253408556652,0.5931227080394921,0.5052637517630466,1084.0,0.6517450682852808,0.30599382519721985,0.24597176909446716,0.24147933721542358,0.6511168430637032,0.7723222777663645,0.6944717092631905,1318.0,0.5813186813186814,0.3423076272010803,0.3014194071292877,0.2602149546146393,0.6282119980749098,0.6852229482656823,0.5851827595274598,910.0,0.5151515151515151,0.40515148639678955,0.3656564950942993,0.3147833049297333,0.6440849673202614,0.6930555555555555,0.5547875816993464,495.0,0.5814873417721519,0.3541533350944519,0.29492348432540894,0.31121671199798584,0.6061443102760954,0.7082237053611615,0.6185152321798284,1264.0,0.7017766497461929,0.22595176100730896,0.20697960257530212,0.13099655508995056,0.6281482051479358,0.6670732176522641,0.5766688469085453,788.0
Qwen3-14b-fp8,0.8226256983240223,0.11124297976493835,0.09653161466121674,0.10350819677114487,0.6682820207745679,0.6997780837666938,0.6084114273491704,716.0,0.6923076923076923,0.22064094245433807,0.1939658224582672,0.24681434035301208,0.7345679012345679,0.8134722222222222,0.7730864197530865,780.0,0.5920353982300885,0.2929202914237976,0.26870203018188477,0.33513104915618896,0.6995402209403747,0.7324997000736034,0.7262725795939807,1130.0,0.6577017114914425,0.2682151198387146,0.244743213057518,0.2700549364089966,0.7090148698884758,0.7553637812002124,0.6954062665958576,409.0,0.7473309608540926,0.17093706130981445,0.16122470796108246,0.18236586451530457,0.6854162009091588,0.6926074968328491,0.6132275132275132,843.0,0.5184404636459431,0.3024235963821411,0.24715489149093628,0.3783906400203705,0.6590035758125635,0.6789440678870684,0.6554411058333778,949.0,0.660122699386503,0.2517177164554596,0.24214720726013184,0.25830599665641785,0.6542214110289479,0.6718659831170399,0.6569524780910714,815.0,0.5263157894736842,0.3455263078212738,0.3207894563674927,0.3736763000488281,0.6010138888888887,0.621972222222222,0.5611666666666666,380.0,0.3690909090909091,0.4925909638404846,0.4620227813720703,0.5250518321990967,0.5964654817506849,0.6170873496969095,0.569171363268551,1100.0,0.7479492915734527,0.19463086128234863,0.1625192016363144,0.1946723312139511,0.7641734559634706,0.7868008400833003,0.7953122879881067,1341.0,0.6254071661237784,0.2762214243412018,0.25503069162368774,0.29412731528282166,0.6598429951690821,0.6809455515297906,0.6280746779388084,921.0,0.5463709677419355,0.35282254219055176,0.33679434657096863,0.3660930395126343,0.6354817548175483,0.6671996719967198,0.6404264042640426,496.0,0.6107226107226107,0.2929292321205139,0.2624448537826538,0.31705158948898315,0.6750087611037467,0.7151815960953412,0.7170011122792582,1287.0,0.7167919799498746,0.19981196522712708,0.19425642490386963,0.1989634931087494,0.6561049569899128,0.6855428863172227,0.5944210656600037,798.0
Qwen3-14b-think,0.9408502772643254,0.02421453967690468,0.019131261855363846,0.07414809614419937,0.7069621807465619,0.7186579076620825,0.7409135559921415,541.0,0.8986083499005965,0.0458250567317009,0.03677926957607269,0.07145009934902191,0.8178032274856846,0.7969373590144022,0.8459135866736075,503.0,0.9539748953974896,0.015627657994627953,0.016987547278404236,0.047242216765880585,0.664822567783094,0.6730462519936204,0.8179824561403509,478.0,0.8875502008032129,0.058232907205820084,0.05060236155986786,0.022131431847810745,0.6746121525533291,0.6576438267614737,0.5748222365869425,249.0,0.8915470494417863,0.05582139641046524,0.05917055904865265,0.014950068667531013,0.5780674523834579,0.5842497106176996,0.7049089761128063,627.0,0.9074074074074074,0.038657404482364655,0.038657452911138535,0.065248504281044,0.7639030612244897,0.7440051020408163,0.801530612244898,216.0,0.7899022801302932,0.11555364727973938,0.11058622598648071,0.09295450896024704,0.6898505554223607,0.6918884360265324,0.7220171022136979,614.0,0.6534653465346535,0.2353135198354721,0.2259075939655304,0.21813203394412994,0.648893698893699,0.6426887926887928,0.6728715728715728,303.0,0.524904214559387,0.3635057210922241,0.3278735280036926,0.30892178416252136,0.5657007887920885,0.5684600894749235,0.6254120555686367,522.0,0.9811083123425692,0.010491322726011276,0.01954648643732071,0.05633893609046936,0.6785622593068037,0.6866923406076166,0.9257167308515191,794.0,0.7171581769436998,0.17439672350883484,0.15951737761497498,0.15610209107398987,0.7315365194667139,0.7474553749390972,0.734233954909864,746.0,0.6453333333333333,0.23679997026920319,0.21506664156913757,0.22049258649349213,0.7103709687441745,0.7074970484061393,0.7400733238053814,375.0,0.9500860585197934,0.017211750149726868,0.01962137222290039,0.04770994931459427,0.6329335332333833,0.6664167916041979,0.7346326836581709,581.0,0.7921511627906976,0.11690396815538406,0.099607452750206,0.07901965081691742,0.686386090973247,0.6902996086482325,0.7191120805799704,688.0
Qwen3-235b-a22b-fp8-tput,0.8701117318435754,0.07050272822380066,0.06868712604045868,0.04750367999076843,0.6621878182226135,0.6737775936761077,0.5957127323564438,716.0,0.7716836734693877,0.1658163070678711,0.15637749433517456,0.16703148186206818,0.8081536543700079,0.8174061591024515,0.7858996260215154,784.0,0.7320319432120674,0.1874445378780365,0.1853814721107483,0.2047000527381897,0.7482962071041542,0.7533313265101346,0.7541039534417018,1127.0,0.7813267813267813,0.1673218458890915,0.1509827822446823,0.13411355018615723,0.697812875415165,0.7079535015193272,0.6638400113066214,407.0,0.8254156769596199,0.10332541167736053,0.10083132237195969,0.09564471244812012,0.6642979493955856,0.6656633876572211,0.6622228747614153,842.0,0.6295525494276795,0.2584494948387146,0.2524661421775818,0.27944546937942505,0.694091837682236,0.7014602098616398,0.6677268084316093,961.0,0.7184822521419829,0.1943696141242981,0.19235001504421234,0.1953275501728058,0.6944152285015924,0.6973113102733131,0.6765869194874454,817.0,0.6349206349206349,0.2571427524089813,0.2557760179042816,0.2500510513782501,0.6259510869565218,0.6302989130434783,0.6480676328502416,378.0,0.5131698455949137,0.3684377670288086,0.36533451080322266,0.36683034896850586,0.57382941487254,0.5749224012679963,0.5736890767401929,1101.0,0.8274831964152353,0.13535472750663757,0.12401792407035828,0.11240661889314651,0.7548017566068108,0.7736786378483128,0.7799279541156797,1339.0,0.7181719260065288,0.20149073004722595,0.19795425236225128,0.19301564991474152,0.7144144144144143,0.7184128934128935,0.6814437814437814,919.0,0.6504065040650406,0.2618902325630188,0.25548774003982544,0.2502228617668152,0.6715025436046511,0.6701398982558139,0.6598655523255814,492.0,0.7322530864197531,0.19480711221694946,0.19145053625106812,0.20097367465496063,0.7150025963929877,0.7153700391432815,0.715605384706486,1296.0,0.7706766917293233,0.15106509625911713,0.15062649548053741,0.13534580171108246,0.7112266204629258,0.7127415700386512,0.6226309476209517,798.0
Qwen3-235b-a22b-fp8-tput-think,0.9560632688927944,0.042970217764377594,0.05533093214035034,0.1117081269621849,0.6929779411764706,0.6833455882352941,0.7495588235294117,569.0,0.9191729323308271,0.028026418760418892,0.023778220638632774,0.05469006299972534,0.8141674989299472,0.7944547486564892,0.8509059780282494,532.0,0.9794238683127572,0.03555558994412422,0.03775728493928909,0.0998753160238266,0.7502100840336134,0.5900210084033614,0.7955882352941176,486.0,0.911864406779661,0.026440609246492386,0.04576271027326584,0.06573417782783508,0.7125393194166428,0.6894480983700315,0.5649127823849013,295.0,0.8948148148148148,0.018296273425221443,0.027925893664360046,0.06558042019605637,0.5931349687529148,0.6866896744706651,0.6769191306781085,675.0,0.9400749063670412,0.023670461028814316,0.035955045372247696,0.08168426901102066,0.7631972111553784,0.7283366533864541,0.7582171314741035,267.0,0.825563909774436,0.05067666620016098,0.055112749338150024,0.023666290566325188,0.737383016142202,0.7278358771433955,0.7569248162803843,665.0,0.7523510971786834,0.11739812791347504,0.09733545035123825,0.08016232401132584,0.5915348101265823,0.5677215189873417,0.6072257383966245,319.0,0.7212020033388982,0.12933221459388733,0.10534224659204483,0.0986623466014862,0.584532324240408,0.6292831004657352,0.6049983366600132,599.0,0.9875986471251409,0.01900792308151722,0.024633556604385376,0.10212694853544235,0.5787671232876712,0.5757056870070568,0.7528019925280198,887.0,0.8099489795918368,0.053826525807380676,0.04400510713458061,0.0355897918343544,0.7933150134756646,0.7761454314854939,0.7514241927812715,784.0,0.7358024691358025,0.104814812541008,0.08790125697851181,0.11254632472991943,0.765555416170106,0.7564605155867778,0.7046979865771814,405.0,0.9711684370257967,0.03344465047121048,0.043125931173563004,0.10675304383039474,0.5171463815789474,0.6544819078947368,0.5866776315789474,659.0,0.8577464788732394,0.027253493666648865,0.02530515566468239,0.05009175464510918,0.6995155180542685,0.667325106894926,0.6837535970345803,710.0
Qwen3-30b-a3b,0.8354253835425384,0.11366812884807587,0.09946531057357788,0.1002698540687561,0.7320251266234686,0.7161865821567017,0.6891853654395744,717.0,0.7313624678663239,0.20578402280807495,0.1805911660194397,0.2196177989244461,0.7981012605006687,0.8243792097274661,0.7995896435448742,778.0,0.6592526690391459,0.26205506920814514,0.23909401893615723,0.28271329402923584,0.7659027564895369,0.7836509832524673,0.7518912766954543,1124.0,0.7209876543209877,0.23432095348834991,0.2118518054485321,0.2132338285446167,0.7042520305491574,0.7223905927991271,0.7399987877318462,405.0,0.7648456057007126,0.1801663041114807,0.16520185768604279,0.17292296886444092,0.6789674697283392,0.6870216136520483,0.692225045485915,842.0,0.5723204994797086,0.3103017807006836,0.2927483916282654,0.3466406762599945,0.6859433753594336,0.6985998672859987,0.6732138907321389,961.0,0.6756425948592412,0.2522643208503723,0.23047728836536407,0.25262272357940674,0.696681022696199,0.7050792999726552,0.6577180749248017,817.0,0.5091863517060368,0.3788713812828064,0.34475061297416687,0.39950427412986755,0.6103699211643421,0.6272120844589006,0.6691934505761067,381.0,0.3989071038251366,0.4797358810901642,0.4483151435852051,0.49125248193740845,0.5684948803099488,0.6005327245053272,0.5660958904109589,1098.0,0.7934131736526946,0.17436383664608002,0.15634983777999878,0.15531057119369507,0.7751726141646157,0.7997368061252393,0.8281617445993984,1336.0,0.6130434782608696,0.31353265047073364,0.28583329916000366,0.318427175283432,0.6975256992589051,0.7319980675751057,0.669136983026536,920.0,0.5737373737373738,0.3519192337989807,0.32979798316955566,0.3502724766731262,0.663106601695481,0.6726937454108538,0.6760396502236166,495.0,0.6733902249806051,0.2674165666103363,0.24663490056991577,0.2681853473186493,0.7181346256991801,0.7465054675613253,0.7535547358166316,1289.0,0.7130325814536341,0.2161027193069458,0.20169170200824738,0.2118615210056305,0.6870093092148181,0.695033038886885,0.6286521208586273,798.0
Qwen3-30b-a3b-base,0.8032520325203252,0.1418699026107788,0.11463405191898346,0.04639841616153717,0.5668183491149998,0.668342423127112,0.5270351657911466,615.0,0.6331058020477816,0.31160399317741394,0.23009105026721954,0.24154174327850342,0.6660502726759856,0.8008901147119664,0.6251864853005704,586.0,0.5705882352941176,0.35911762714385986,0.2989134192466736,0.3253210186958313,0.6312510787867376,0.7368427246622417,0.6204435971064979,1020.0,0.6006711409395973,0.349328875541687,0.29205816984176636,0.2581394612789154,0.6035397399183137,0.727970517816065,0.48767663489977003,298.0,0.7293777134587555,0.2053545117378235,0.18020978569984436,0.10530094802379608,0.5922565996095408,0.6591333503098209,0.4542695866225278,691.0,0.5226438188494492,0.3820685148239136,0.30765730142593384,0.366666316986084,0.6517624452050683,0.7265057347024559,0.5550291238815829,817.0,0.669054441260745,0.2540113627910614,0.23064708709716797,0.167239248752594,0.6165447685790298,0.6778367956098148,0.5648748111274878,698.0,0.5584045584045584,0.3371794819831848,0.30009493231773376,0.2624710202217102,0.5571757735352206,0.6188117182356814,0.537557603686636,351.0,0.3595397890699904,0.5353308320045471,0.46563592553138733,0.4518473446369171,0.5377345309381237,0.6145329341317365,0.5319560878243513,1043.0,0.6771130104463438,0.2907881736755371,0.20852169394493103,0.2190408706665039,0.6100321755630722,0.778161867832687,0.6071693754640706,1053.0,0.575,0.34659722447395325,0.2870370149612427,0.255420446395874,0.6119281045751634,0.7034313725490196,0.5722348520728743,720.0,0.5214105793450882,0.4002518653869629,0.35730481147766113,0.29838424921035767,0.6114670734808035,0.6486524281718788,0.5581744215611493,397.0,0.6051899907321594,0.32594990730285645,0.2687828242778778,0.2835717499256134,0.6627141614362028,0.7349323095284314,0.5483503368346885,1079.0,0.7198795180722891,0.20617470145225525,0.18438749015331268,0.10058987140655518,0.6238190039141585,0.6767501237233995,0.5194695640437306,664.0
Qwen3-30b-a3b-think,0.9533980582524272,0.008640941232442856,0.025631088763475418,0.011782076209783554,0.6554226069246436,0.6646300067888662,0.6198234894772573,515.0,0.8911111111111111,0.06688882410526276,0.05088889226317406,0.06488969177007675,0.8687465010942031,0.8894600234108606,0.8881368008550053,450.0,0.9616368286445013,0.01432217936962843,0.01726347953081131,0.01912611722946167,0.8095744680851065,0.699645390070922,0.851418439716312,391.0,0.8836206896551724,0.07392238080501556,0.062284499406814575,0.06432908773422241,0.7219512195121951,0.6982836495031617,0.6428184281842818,232.0,0.9047619047619048,0.043792419135570526,0.03350331261754036,0.03514138236641884,0.6787056928034371,0.6869797261009667,0.6491004296455425,588.0,0.9175257731958762,0.04664945974946022,0.03737122565507889,0.035169728100299835,0.753686797752809,0.7308637640449438,0.71875,194.0,0.8131672597864769,0.09012453258037567,0.08523130416870117,0.11912164092063904,0.7015942482025633,0.7015942482025632,0.7094717099093466,562.0,0.7203389830508474,0.1760593056678772,0.16377116739749908,0.2079794853925705,0.5662655971479501,0.584313725490196,0.5753119429590019,236.0,0.6203703703703703,0.25771602988243103,0.21913579106330872,0.2866162657737732,0.5928083161428629,0.5995227116450269,0.6394046030012539,324.0,0.9930651872399445,0.00443835137411952,0.019625503569841385,0.02945355698466301,0.5917597765363128,0.6931564245810056,0.8653631284916201,721.0,0.7584187408491947,0.12635433673858643,0.10724743455648422,0.1745384931564331,0.7729027729027729,0.7694103194103193,0.7108693108693108,683.0,0.6876876876876877,0.16801799833774567,0.138888880610466,0.23943689465522766,0.7711622438696676,0.7845985891837419,0.7037285858246558,333.0,0.9568480300187617,0.011538337916135788,0.007129492238163948,0.008294426836073399,0.648380221653879,0.6669224211423701,0.712617220801364,533.0,0.8287560581583199,0.07059766352176666,0.058239005506038666,0.10473395884037018,0.7016716319099635,0.721017690977969,0.7293390709478098,619.0
